CNPJ_Fundo;Data_Referencia;Tipo;Emissor;CNPJ_Emissor;Valor
42.066.916/0001-94;31/03/2022;FII;FII VBI CRI - CVBI11;28729197000113;704532939
42.066.916/0001-94;31/03/2022;FII;FII RIOB VA - RBVA11;15576907000170;4147605
42.066.916/0001-94;31/03/2022;FII;FII IRIM - IRIM11;41076564000195;11030
42.066.916/0001-94;31/03/2022;FII;FII MOGNO - MGFF11;29216463000177;159717444
42.066.916/0001-94;31/03/2022;FII;FII V PARQUE - FVPQ11;00332266000131;11068934
42.066.916/0001-94;31/03/2022;FII;FII BEES CRI - BCRI11;22219335000138;245986114
42.066.916/0001-94;31/03/2022;FII;FII GUARDIAN - GALG11;37295919000160;6846872
42.066.916/0001-94;31/03/2022;FII;FII AUTONOMY - AIEC11;35765826000126;48755751
42.066.916/0001-94;31/03/2022;FII;FII SANT REN - SARE11;32903702000171;142986375
42.066.916/0001-94;31/03/2022;FII;FII CAP REIT - CPFF11;34081611000123;97838258
42.066.916/0001-94;31/03/2022;FII;FII MAUA - MCCI11;23648935000184;3408016
42.066.916/0001-94;31/03/2022;FII;FII RBRH GRAD - RBRR11;29467977000103;808761912
42.066.916/0001-94;31/03/2022;FII;FII KINEA FOF - KFOF11;30091444000140;548609
42.066.916/0001-94;31/03/2022;FII;FII FATOR VE - VRTA11;11664201000100;10782040
42.066.916/0001-94;31/03/2022;FII;FII SDI LOG - SDIL11;16671412000193;78656578
42.066.916/0001-94;30/06/2022;FII;FII CEF CORP - CXCO11;38658984000175;194575475
42.066.916/0001-94;30/06/2022;FII;FII IRIM - IRIM11;41076564000195;236729312
42.066.916/0001-94;30/06/2022;FII;FII KINEA CI - KNRI11;12005956000165;399935864
42.066.916/0001-94;30/06/2022;FII;FII XP LOG  CI - XPLG11;26502794000185;590083532
42.066.916/0001-94;30/06/2022;FII;FII JS REAL CI - JSRE11;13371132000171;359547945
42.066.916/0001-94;30/06/2022;FII;FII CAIXA AG - CXAG11;40189596000134;7015876
42.066.916/0001-94;30/06/2022;FII;FII PATR LOG - PATL11;35754164000199;45134208
42.066.916/0001-94;30/06/2022;FII;FII SANT REN - SARE11;32903702000171;387620982
42.066.916/0001-94;30/06/2022;FII;FII SDI LOG - SDIL11;16671412000193;451754862
42.066.916/0001-94;30/06/2022;FII;FII MAXI RENCI - MXRF11;97521225000125;97818336
42.066.916/0001-94;30/06/2022;FII;FII RBRHGRADREC - RBRR15;29467977000103;5544000
42.066.916/0001-94;30/06/2022;FII;FII RBRH GRAD - RBRR11;29467977000103;55579104
42.066.916/0001-94;30/06/2022;FII;FII FATOR VE - VRTA11;11664201000100;10073400
42.066.916/0001-94;30/06/2022;FII;FII RB YIELDCI - RBHY11;37899479000150;59527264
42.066.916/0001-94;30/06/2022;FII;FII RIOB VA - RBVA11;15576907000170;797481888
42.066.916/0001-94;30/06/2022;FII;FII V PARQUE - FVPQ11;00332266000131;89653782
42.066.916/0001-94;30/06/2022;FII;FII MALLS BPCI - MALL11;26499833000132;1317420
42.066.916/0001-94;30/06/2022;FII;FII VBI CRI - CVBI11;28729197000113;85610795
42.066.916/0001-94;30/06/2022;FII;FII AUTONOMY - AIEC11;35765826000126;332586169
42.066.916/0001-94;30/06/2022;FII;FII TG ATIVOCI - TGAR11;25032881000153;1853068
42.066.916/0001-94;30/06/2022;FII;FII VBI PRI CI - PVBI11;35652102000176;642600
42.066.916/0001-94;30/06/2022;FII;FII RBR LOG CI - RBRL11;35705463000133;311661848
42.066.916/0001-94;30/06/2022;FII;FII GUARDIAN - GALG11;37295919000160;389116936
42.066.916/0001-94;30/06/2022;FII;FII MORE CRICI - MORC11;40102474000169;3900400
42.066.916/0001-94;30/06/2022;FII;FII KINEA FOF - KFOF11;30091444000140;221747136
42.066.916/0001-94;30/06/2022;FII;FII BEES CRI - BCRI11;22219335000138;331663639
42.066.916/0001-94;30/06/2022;FII;FII MAUA - MCCI11;23648935000184;43069164
42.066.916/0001-94;30/06/2022;FII;FII RBRHGRADREC - RBRR13;29467977000103;1650096
42.066.916/0001-94;30/06/2022;FII;FII KINEA RICI - KNCR11;16706958000132;471983036
42.066.916/0001-94;30/06/2022;FII;FII KINEA IP - KNIP11;24960430000113;1191886653
42.066.916/0001-94;30/06/2022;FII;FII MOGNO - MGFF11;29216463000177;33453672
42.066.916/0001-94;30/06/2022;FII;FII CAP REIT - CPFF11;34081611000123;3363974
42.066.916/0001-94;30/06/2022;FII;FII BTG AGRO - BTAL11;36642244000115;128124942
42.066.916/0001-94;30/09/2022;FII;FII VBI PRI CI - PVBI11;35652102000176;3224331
42.066.916/0001-94;30/09/2022;FII;FII VBI CRI - CVBI11;28729197000113;776003779
42.066.916/0001-94;30/09/2022;FII;FII MORE CRICI - MORC11;40102474000169;3750800
42.066.916/0001-94;30/09/2022;FII;FII AUTONOMY - AIEC11;35765826000126;513148486
42.066.916/0001-94;30/09/2022;FII;FII CEF CORP - CXCO11;38658984000175;2340900
42.066.916/0001-94;30/09/2022;FII;FII IRIM - IRIM11;41076564000195;31583838
42.066.916/0001-94;30/09/2022;FII;FII RIOB VA - RBVA11;15576907000170;682042941
42.066.916/0001-94;30/09/2022;FII;FII XP LOG  CI - XPLG11;26502794000185;7141550
42.066.916/0001-94;30/09/2022;FII;FII KINEA IP - KNIP11;24960430000113;78921158
42.066.916/0001-94;30/09/2022;FII;FII KINEA CI - KNRI11;12005956000165;43436456
42.066.916/0001-94;30/09/2022;FII;FII KINEA IPREC - KNCR14;16706958000132;58178842
42.066.916/0001-94;30/09/2022;FII;FII SANT REN - SARE11;32903702000171;47005742
42.066.916/0001-94;30/09/2022;FII;FII MALLS BPCI - MALL11;26499833000132;274772274
42.066.916/0001-94;30/09/2022;FII;FII KINEA FOF - KFOF11;30091444000140;316218752
42.066.916/0001-94;30/09/2022;FII;FII VINCI SCCI  ER - VISC11;17554274000125;78399768
42.066.916/0001-94;30/09/2022;FII;FII MAUA - MCCI11;23648935000184;4870000
42.066.916/0001-94;30/09/2022;FII;FII SDI LOG - SDIL11;16671412000193;5581394
42.066.916/0001-94;30/09/2022;FII;FII CAIXA AG - CXAG11;40189596000134;84739856
42.066.916/0001-94;30/09/2022;FII;FII KINEA RICI - KNCR14;16706958000132;13824000
42.066.916/0001-94;30/09/2022;FII;FII FATOR VE - VRTA11;11664201000100;9840620
42.066.916/0001-94;30/09/2022;FII;FII RBRH GRAD - RBRR11;29467977000103;114616248
42.066.916/0001-94;30/09/2022;FII;FII V PARQUE - FVPQ11;00332266000131;404054616
42.066.916/0001-94;30/09/2022;FII;FII PATR LOG - PATL11;35754164000199;5983824
42.066.916/0001-94;30/09/2022;FII;FII MOGNO HGCI - MGCR11;35652204000191;20193771
42.066.916/0001-94;30/09/2022;FII;FII RBR LOG CI - RBRL11;35705463000133;504448064
42.066.916/0001-94;30/09/2022;FII;FII HG REAL CI  ER - HGRE11;09072017000129;78141864
42.066.916/0001-94;30/09/2022;FII;FII TG ATIVOCI - TGAR11;25032881000153;212097912
